0, 6, -418
0, 5, -419
0, 6, -420
0, 5, -421
0, 6, -422
0, 5, -423
0, 6, -424
0, 5, -425
0, 6, -426
0, 5, -427
0, 6, -428
0, 5, -429
0, 6, -430
0, 5, -431
0, 6, -432
0, 5, -433
0, 6, -434
0, 5, -435
0, 6, -436
0, 5, -437
0, 6, -438
0, 5, -439
0, 6, -440
0, 5, -441
0, 6, -442
0, 5, -443
0, 6, -444
0, 5, -445
0, 6, -446
0, 5, -447
0, 6, -448
0, 5, -449
0, 6, -450
0, 5, -451
0, 6, -452
0, 5, -453
0, 6, -454
0, 5, -455
0, 6, -456
0, 5, -457
0, 6, -458
0, 5, -459
0, 6, -460
0, 5, -461
0, 6, -462
0, 5, -463
0, 6, -464
0, 5, -465
0, 6, -466
0, 5, -467
0, 6, -468
0, 5, -469
0, 6, -470
0, 5, -471
0, 6, -472
0, 5, -473
0, 6, -474
0, 5, -475
0, 6, -476
0, 5, -477
0, 6, -478
0, 5, -479
0, 6, -480
0, 5, -481
0, 6, -482
0, 5, -483
0, 6, -484
0, 5, -485
0, 6, -486
0, 5, -487
0, 6, -488
0, 5, -489
0, 6, -490
0, 5, -491
0, 6, -492
0, 5, -493
0, 6, -494
0, 5, -495
0, 6, -496
